Purchase Type Group,Purchased By,Sales Total Inc VAT,Sales Total EX VAT,VAT on VATQ Sale,Sale Type Group,Stock Number,Registration,Supplier Name,Customer PostCode,Sale Date,Purchase Price,Make,Model,Description,BodyStyle,Days In Stock,Sales Executive,Customer Name,Chassis Number,Date of Registration,Colour,Purchase Date,Mileage,Road Fund Licence Cost,CherishedFee,ReconCosts
Margin Scheme Vehicles,PUR00015,279000.0,279000.0,0.0,Margin Scheme Vehicles,S00902,REG00230,SUP00075,POST00177,29/07/2025 00:00,252000.0,Porsche,911,911 4.0 992 GT3 RS 2dr Automatic Petrol ,Coupe,11,EXEC00001,Customer00287,CHS00878,25/10/2024 00:00,White,18/07/2025 00:00,930.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,45500.0,45500.0,0.0,Trade Sale Vehicles,S00948,REG00235,SUP00833,POST00292,29/07/2025 00:00,45000.0,Ford,Mustang,Mustang 5.0 V8 Mach 1 2dr Automatic Petrol ,Coupe,4,EXEC00015,Customer00053,CHS00005,04/01/2023 00:00,Fighter Jet Gray (Exclusive Colour),25/07/2025 00:00,25189.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,107500.0,107500.0,0.0,Trade Sale Vehicles,S00955,REG00688,SUP00081,POST00587,29/07/2025 00:00,106000.0,Mercedes-Benz,G Class,G Class 4.0 G63 V8 BiTurbo AMG 5dr Automatic Petrol ,SUV,1,EXEC00015,Customer00904,CHS00469,05/03/2020 00:00,Grey,28/07/2025 00:00,50500.0,0.0,0,0.0
Margin Scheme Vehicles,,40555.0,40555.0,0.0,Margin Scheme Vehicles,S00863,REG00176,SUP00508,POST00143,30/07/2025 00:00,37000.0,Jaguar,F-Type,F-Type 5.0 V8 Reims Edition 2dr Automatic Petrol ,Coupe,16,EXEC00005,Customer00430,CHS00106,30/03/2021 00:00,Grey,14/07/2025 00:00,14961.0,0.0,0,0.0
Margin Scheme Vehicles,,79950.0,79950.0,0.0,Margin Scheme Vehicles,S00002,REG00296,SUP00198,POST00345,31/07/2025 00:00,80000.0,Ferrari,GTS,GTS 3.2 S 0dr Manual Petrol ,Coupe,776,EXEC00016,Customer00365,CHS01172,01/08/1989 00:00,Red,16/06/2023 00:00,17241.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,67000.0,67000.0,0.0,Margin Scheme Vehicles,S00019,REG00228,SUP00537,POST00749,31/07/2025 00:00,75000.0,BMW,X7,X7 3.0 40i MHT M Sport 5dr Automatic Petrol Hybrid ,SUV,262,EXEC00022,Customer00353,CHS00583,30/04/2024 00:00,Tanzanite Blue,11/11/2024 00:00,9799.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,76495.0,76495.0,0.0,Margin Scheme Vehicles,S00068,REG00523,SUP00308,POST00649,31/07/2025 00:00,74750.0,Land Rover,Defender 110,Defender 110 3.0 D300 MHEV X-Dynamic HSE 5dr Automatic Diesel ,SUV,167,EXEC00016,,CHS00179,25/03/2023 00:00,Black,14/02/2025 00:00,24509.0,0.0,0,0.0
Margin Scheme Vehicles,,49990.0,49990.0,0.0,Margin Scheme Vehicles,S00112,REG00129,SUP00584,POST00263,31/07/2025 00:00,47000.0,Land Rover,Range Rover Sport,Range Rover Sport 5.0 P575 V8 SVR 5dr Automatic Petrol ,SUV,143,EXEC00020,Customer00248,CHS00247,12/11/2021 00:00,Black,10/03/2025 00:00,34726.0,0.0,0,0.0
Margin Scheme Vehicles,,24250.0,24250.0,0.0,Margin Scheme Vehicles,S00189,REG00753,SUP00188,POST00889,31/07/2025 00:00,23000.0,Hyundai,TUCSON,TUCSON 1.6 h T-GDi Ultimate 5dr Automatic Petrol Hybrid ,SUV,121,EXEC00016,Customer00777,CHS00358,22/06/2022 00:00,Black,01/04/2025 00:00,15368.0,0.0,0,0.0
Margin Scheme Vehicles,,3050.0,3050.0,0.0,Trade Sale Vehicles,S00224,REG00348,SUP00759,POST00331,31/07/2025 00:00,3000.0,Toyota,MR2,MR2 1.8 VVT-i Roadster TF300 2dr Manual Petrol ,Convertible,114,EXEC00020,Customer00905,CHS00063,30/11/2006 00:00,Black,08/04/2025 00:00,56771.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,32000.0,32000.0,0.0,Margin Scheme Vehicles,S00237,REG00453,SUP00829,POST00665,31/07/2025 00:00,30000.0,Mercedes-Benz,E Class,E Class 2.9 E400d AMG Line 2dr Automatic Diesel ,Coupe,112,EXEC00009,Customer00271,CHS00769,24/06/2020 00:00,Black,10/04/2025 00:00,13813.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,125750.0,125750.0,0.0,Margin Scheme Vehicles,S00273,REG00321,SUP00585,POST00321,31/07/2025 00:00,120000.0,Porsche,718 Cayman,718 Cayman 4.0 GT4 RS 2dr Automatic Petrol ,Coupe,107,EXEC00016,Customer00226,CHS00816,14/06/2023 00:00,Silver,15/04/2025 00:00,1298.0,0.0,0,0.0
Margin Scheme Vehicles,,129950.0,129950.0,0.0,Margin Scheme Vehicles,S00300,REG00407,SUP00259,POST00258,31/07/2025 00:00,120000.0,Lamborghini,Huracan,Huracan 5.2 Lp 610-4 3dr Semi Auto Petrol ,Coupe,100,EXEC00016,Customer00749,CHS01179,13/08/2015 00:00,Black,22/04/2025 00:00,9218.0,0.0,0,0.0
Margin Scheme Vehicles,,24450.0,24450.0,0.0,Margin Scheme Vehicles,S00329,REG00300,SUP00503,POST00326,31/07/2025 00:00,20500.0,Toyota,Yaris,Yaris 1.6 T GR 3dr Manual Petrol ,Hatchback,98,EXEC00009,Customer00175,CHS00061,24/09/2021 00:00,White,24/04/2025 00:00,26725.0,0.0,0,0.0
Margin Scheme Vehicles,,5700.0,5700.0,0.0,Trade Sale Vehicles,S00397,REG00476,SUP00036,POST00495,31/07/2025 00:00,7500.0,Volvo,V90 Cross Country,V90 Cross Country 2.0 D5 PowerPulse Plus 5dr Automatic Diesel ,Estate,86,EXEC00019,Customer00060,CHS01119,10/07/2019 00:00,Osmium Grey,06/05/2025 00:00,198267.0,0.0,0,0.0
Margin Scheme Vehicles,,33500.0,33500.0,0.0,Margin Scheme Vehicles,S00565,REG00764,SUP00314,POST00021,31/07/2025 00:00,29600.0,Mercedes-Benz,E Class,E Class 2.9 E400d AMG Line Night Edition 2dr Automatic Diesel ,Coupe,59,EXEC00022,Customer00300,CHS00410,31/03/2022 00:00,Black,02/06/2025 00:00,44103.0,0.0,0,0.0
Margin Scheme Vehicles,,14000.0,14000.0,0.0,Trade Sale Vehicles,S00632,REG01084,SUP00168,POST00909,31/07/2025 00:00,13500.0,MINI,Hatch,Hatch 2.0 Cooper S Classic 3dr Manual Petrol ,Hatchback,51,EXEC00020,Customer00946,CHS00793,29/04/2022 00:00,British Racing Green IV,10/06/2025 00:00,11500.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,51860.0,51860.0,0.0,Margin Scheme Vehicles,S00642,REG00056,SUP00419,POST00274,31/07/2025 00:00,47498.83,BMW,M4,M4 3.0 BiTurbo Competition 2dr Automatic Petrol ,Convertible,50,EXEC00001,Customer00165,CHS00689,14/06/2022 00:00,Toronto Red,11/06/2025 00:00,14989.0,0.0,0,0.0
Margin Scheme Vehicles,,87500.0,87500.0,0.0,Margin Scheme Vehicles,S00761,REG00810,SUP00596,POST00627,31/07/2025 00:00,81000.0,Porsche,911,911 3.0 T 992 Carrera T 2dr Manual Petrol ,Coupe,34,EXEC00004,Customer00233,CHS00863,10/01/2024 00:00,Silver,27/06/2025 00:00,3119.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,77995.0,77995.0,0.0,Margin Scheme Vehicles,S00780,REG00079,SUP00426,POST00149,31/07/2025 00:00,69000.0,Ferrari,California,California 3.8 V8 T 2dr Automatic Petrol ,Convertible,30,EXEC00016,Customer00214,CHS01145,21/03/2017 00:00,Red,01/07/2025 00:00,32057.0,0.0,0,0.0
Margin Scheme Vehicles,,15000.0,15000.0,0.0,Trade Sale Vehicles,S00784,REG00309,SUP00452,POST00909,31/07/2025 00:00,15000.0,Mercedes-Benz,CLA,CLA 2.0 CLA45 AMG 4dr Automatic Petrol ,Saloon,30,EXEC00020,Customer00946,CHS00751,09/05/2017 00:00,Silver,01/07/2025 00:00,67000.0,0.0,0,0.0
Margin Scheme Vehicles,,122000.0,122000.0,0.0,Margin Scheme Vehicles,S00803,REG00113,SUP00612,POST00437,31/07/2025 00:00,110102.09,Ferrari,Portofino,Portofino 3.8 T V8 2dr Automatic Petrol ,Convertible,28,EXEC00005,Customer00933,CHS01155,14/09/2019 00:00,Red,03/07/2025 00:00,7824.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,34990.0,34990.0,0.0,Margin Scheme Vehicles,S00804,REG00158,SUP00411,POST00225,31/07/2025 00:00,30179.14,Audi,Q5,Q5 2.0 TDI S line 5dr Automatic Diesel ,SUV,27,EXEC00026,Customer00855,CHS00552,08/03/2023 00:00,Black,04/07/2025 00:00,14564.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00017,49115.0,49735.0,0.0,Margin Scheme Vehicles,S00815,REG00823,SUP00789,POST00455,31/07/2025 00:00,46500.0,Audi,RS Q3,RS Q3 2.5 TFSI Audi Sport Edition 5dr Automatic Petrol ,SUV,24,EXEC00008,Customer00556,CHS01032,30/09/2022 00:00,Green,07/07/2025 00:00,2509.0,620.0,0,0.0
Margin Scheme Vehicles,,6500.0,6500.0,0.0,Trade Sale Vehicles,S00817,REG00935,SUP00793,POST00331,31/07/2025 00:00,6500.0,Porsche,Cayenne,Cayenne 3.0 TD V6 5dr Automatic Diesel ,SUV,24,EXEC00020,Customer00905,CHS00940,16/12/2013 00:00,White,07/07/2025 00:00,128265.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,28200.0,28200.0,0.0,Margin Scheme Vehicles,S00848,REG01107,SUP00833,POST00569,31/07/2025 00:00,25200.0,BMW,4 Series,4 Series 2.0 420i M Sport 2dr Automatic Petrol ,Coupe,20,EXEC00002,Customer00861,CHS00569,31/03/2023 00:00,Sanremo Green metallic,11/07/2025 00:00,19093.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,62000.0,62000.0,0.0,Margin Scheme Vehicles,S00855,REG00862,SUP00697,POST00613,31/07/2025 00:00,57500.0,Audi,RS3,RS3 2.5 TFSI Carbon Black 5dr Automatic Petrol ,Hatchback,17,EXEC00003,Customer00476,CHS01057,01/03/2025 00:00,Grey,14/07/2025 00:00,4745.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00017,34490.0,34490.0,0.0,Margin Scheme Vehicles,S00879,REG00520,SUP00831,POST00148,31/07/2025 00:00,30465.0,BMW,Z4,Z4 3.0 M40i 2dr Automatic Petrol ,Convertible,15,EXEC00005,Customer00443,CHS00650,25/03/2019 00:00,Frozen Grey,16/07/2025 00:00,22954.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00007,109958.33,109958.33,21991.67,VAT Qualifying Vehicles,S00895,REG01090,SUP00860,POST00780,31/07/2025 00:00,104166.67,Land Rover,Defender 110,Defender 110 4.4 P V8 MHEV OCTA 5dr Automatic Petrol ,SUV,14,EXEC00003,Customer00062,CHS00150,28/03/2025 00:00,Gold,17/07/2025 00:00,2250.0,0.0,0,0.0
Margin Scheme Vehicles,,13500.0,13500.0,0.0,Trade Sale Vehicles,S00911,REG00098,SUP00901,POST00909,31/07/2025 00:00,12500.0,Mercedes-Benz,C Class,C Class 2.1 C250d AMG Line 2dr Automatic Diesel ,Coupe,10,EXEC00020,Customer00946,CHS00757,31/05/2017 00:00,Blue,21/07/2025 00:00,66874.0,0.0,0,0.0
Margin Scheme Vehicles,,15500.0,15500.0,0.0,Trade Sale Vehicles,S00912,REG00705,SUP00359,POST00909,31/07/2025 00:00,15500.0,Porsche,Cayenne,Cayenne 3.0 TD V6 5dr Automatic Diesel ,SUV,10,EXEC00020,Customer00946,CHS00941,17/11/2015 00:00,Red,21/07/2025 00:00,65000.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,91950.0,91950.0,0.0,Margin Scheme Vehicles,S00914,REG00603,SUP00653,POST00841,31/07/2025 00:00,84000.0,Porsche,911,911 3.0 T 992 Carrera T 2dr Automatic Petrol ,Coupe,10,EXEC00022,Customer00243,CHS00853,21/10/2023 00:00,Grey,21/07/2025 00:00,15077.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,100000.0,100000.0,0.0,Margin Scheme Vehicles,S00919,REG00004,SUP00837,POST00641,31/07/2025 00:00,95000.0,Porsche,911,911 3.6 997 GT2 2dr Manual Petrol ,Coupe,9,EXEC00020,Customer00896,CHS00883,15/11/2008 00:00,White,22/07/2025 00:00,36073.0,0.0,0,0.0
Margin Scheme Vehicles,,78000.0,78620.0,0.0,Margin Scheme Vehicles,S00939,REG01029,SUP00250,POST00438,31/07/2025 00:00,74000.24,BMW,X5 M,X5 M 4.4 i V8 Competition 5dr Automatic Petrol ,SUV,7,EXEC00005,Customer00689,CHS00722,26/04/2023 00:00,Donington Grey,24/07/2025 00:00,11658.0,620.0,0,0.0
Margin Scheme Vehicles,PUR00007,62950.0,63570.0,0.0,Margin Scheme Vehicles,S00947,REG00555,SUP00587,POST00664,31/07/2025 00:00,58000.0,Mercedes-Benz,GLC,GLC 2.0 GLC43h MHEV AMG 5dr Automatic Petrol Hybrid ,SUV,6,EXEC00026,Customer00202,CHS00489,14/09/2024 00:00,Grey,25/07/2025 00:00,7271.0,620.0,0,0.0
Margin Scheme Vehicles,PUR00015,26000.0,26000.0,0.0,Trade Sale Vehicles,S00962,REG00072,SUP00262,POST00909,31/07/2025 00:00,26000.0,BMW,8 Series,8 Series 3.0 840i M Sport 2dr Automatic Petrol ,Coupe,2,EXEC00020,Customer00946,CHS00633,29/12/2020 00:00,Black Sapphire metallic paint,29/07/2025 00:00,45776.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,67500.0,67500.0,0.0,Margin Scheme Vehicles,S00315,REG00821,SUP00083,POST00661,01/08/2025 00:00,63500.0,Porsche,Cayenne,Cayenne 3.0 T V6 Platinum Edition 5dr Automatic Petrol ,Coupe,100,EXEC00022,Customer00727,CHS00983,28/04/2023 00:00,White,23/04/2025 00:00,12458.0,0.0,0,0.0
Margin Scheme Vehicles,,8000.0,8000.0,0.0,Margin Scheme Vehicles,S00633,REG00178,SUP00168,POST00355,01/08/2025 00:00,7000.0,MINI,Hatch,Hatch 2.0 Cooper S 3dr Manual Petrol ,Hatchback,52,EXEC00020,Customer00766,CHS00797,31/03/2017 00:00,Midnight Black,10/06/2025 00:00,29500.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,68100.0,68100.0,0.0,Margin Scheme Vehicles,S00779,REG00754,SUP00061,POST00654,01/08/2025 00:00,63500.0,Land Rover,Range Rover,Range Rover 3.0 P400 MHEV SE 5dr Automatic Petrol ,SUV,31,EXEC00005,Customer00721,CHS00207,31/03/2023 00:00,Grey,01/07/2025 00:00,36994.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,186658.33,186658.33,37331.67,VAT Qualifying Vehicles,S00868,REG01001,SUP00854,POST00768,01/08/2025 00:00,177500.0,Mercedes-Benz,G-Class,G-Class 4.0 Amg G 63 4Matic 5dr Automatic Petrol ,Estate,17,EXEC00022,Customer00006,CHS00497,16/07/2025 00:00,Black,15/07/2025 00:00,100.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,31495.0,31495.0,0.0,Margin Scheme Vehicles,S00926,REG00938,SUP00829,POST00609,01/08/2025 00:00,27000.0,BMW,i4,i4 0.0 40 Sport 5dr Automatic Electric ,Hatchback,10,EXEC00009,Customer00206,CHS00735,01/03/2023 00:00,Alpine White,22/07/2025 00:00,24014.0,0.0,0,0.0
Margin Scheme Vehicles,,42000.0,42000.0,0.0,Margin Scheme Vehicles,S00026,REG00020,SUP00173,POST00887,04/08/2025 00:00,43050.0,Audi,Q7,Q7 3.0 TDI V6 S line 5dr Automatic Diesel ,SUV,241,EXEC00003,Customer00690,CHS00508,03/05/2023 00:00,Black,06/12/2024 00:00,23170.0,0.0,0,0.0
Margin Scheme Vehicles,,104000.0,104000.0,0.0,Margin Scheme Vehicles,S00586,REG00551,SUP00511,POST00806,04/08/2025 00:00,102000.0,Mercedes-Benz,G Class,G Class 2.9 G400d AMG Line 5dr Automatic Diesel ,SUV,61,EXEC00022,Customer00792,CHS00478,28/09/2022 00:00,Black,04/06/2025 00:00,31296.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,173950.0,173950.0,0.0,Margin Scheme Vehicles,S00618,REG00680,SUP00497,POST00804,04/08/2025 00:00,163500.0,Porsche,911,911 3.7 T 992 Turbo S 2dr Automatic Petrol ,Coupe,56,EXEC00016,Customer00582,CHS00875,20/03/2024 00:00,Grey,09/06/2025 00:00,3172.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,44950.0,44950.0,0.0,Margin Scheme Vehicles,S00657,REG00092,SUP00820,POST00541,04/08/2025 00:00,40000.0,BMW,X5,X5 3.0 M50d 5dr Automatic Diesel ,SUV,53,EXEC00026,Customer00484,CHS00635,12/11/2020 00:00,Carbon Black,12/06/2025 00:00,37736.0,0.0,0,0.0
Margin Scheme Vehicles,,65500.0,65500.0,0.0,Margin Scheme Vehicles,S00750,REG00421,SUP00542,POST00700,04/08/2025 00:00,64362.08,Porsche,Taycan,Taycan 0.0 Performance Plus GTS 5dr Automatic Electric ,Estate,40,EXEC00016,Customer00893,CHS00921,17/10/2022 00:00,Grey,25/06/2025 00:00,14566.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00012,34355.0,34355.0,0.0,Margin Scheme Vehicles,S00758,REG01114,SUP00781,POST00770,04/08/2025 00:00,29000.0,Audi,RS3,RS3 2.5 TFSI Audi Sport Edition 5dr Automatic Petrol ,Hatchback,38,EXEC00008,Customer00160,CHS00998,01/09/2019 00:00,Grey,27/06/2025 00:00,40145.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00011,59950.0,59950.0,0.0,Margin Scheme Vehicles,S00800,REG01203,SUP00444,POST00904,04/08/2025 00:00,55000.0,Porsche,Macan,Macan 2.9 T V6 S 5dr Automatic Petrol ,SUV,32,EXEC00012,Customer00176,CHS00946,03/10/2023 00:00,Red,03/07/2025 00:00,13958.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,29000.0,29195.12,0.0,Margin Scheme Vehicles,S00836,REG00478,SUP00829,POST00611,04/08/2025 00:00,26750.0,Mercedes-Benz,E Class,E Class 2.9 E400d AMG Line 2dr Automatic Diesel ,Convertible,26,EXEC00005,Customer00079,CHS00770,04/03/2019 00:00,Black,09/07/2025 00:00,32053.0,195.12,0,191.05
Margin Scheme Vehicles,PUR00011,68950.0,68950.0,0.0,Margin Scheme Vehicles,S00861,REG00023,SUP00318,POST00920,04/08/2025 00:00,65600.0,Mercedes-Benz,SL,SL 2.0 SL43 MHEV AMG Touring 2dr Automatic Petrol ,Convertible,21,EXEC00012,Customer00157,CHS00453,25/07/2023 00:00,Blue,14/07/2025 00:00,4650.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,27000.0,27000.0,0.0,Margin Scheme Vehicles,S00865,REG00770,SUP00833,,04/08/2025 00:00,24000.0,Jaguar,F-Type,F-Type 2.0 i 2dr Automatic Petrol ,Coupe,21,EXEC00022,Customer00805,CHS00111,01/07/2019 00:00,Red,14/07/2025 00:00,23901.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,77450.0,77450.0,0.0,Margin Scheme Vehicles,S00903,REG00939,SUP00829,POST00850,04/08/2025 00:00,70000.0,Land Rover,Defender 110,Defender 110 3.0 D350 MHEV Sedona Edition 5dr Automatic Diesel ,SUV,16,EXEC00021,Customer00362,CHS00169,09/05/2025 00:00,Red,19/07/2025 00:00,2694.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,29000.0,29000.0,0.0,Margin Scheme Vehicles,S00920,REG00762,SUP00780,POST00854,04/08/2025 00:00,26040.0,Audi,TT,TT 2.0 TFSI S line 3dr Automatic Petrol ,Coupe,13,EXEC00023,Customer00520,CHS00360,27/10/2023 00:00,Blue,22/07/2025 00:00,13520.0,0.0,0,0.0
Margin Scheme Vehicles,,20700.0,20700.0,0.0,Trade Sale Vehicles,S00325,REG01067,SUP00570,POST00495,05/08/2025 00:00,20500.0,Ford,Focus,Focus 2.3 T EcoBoost RS 5dr Manual Petrol ,Hatchback,103,EXEC00019,Customer00060,CHS00778,12/05/2018 00:00,Grey,24/04/2025 00:00,44637.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00017,88000.0,88000.0,0.0,Margin Scheme Vehicles,S00515,REG00442,SUP00424,POST00457,05/08/2025 00:00,85500.0,Mercedes-Benz,SL,SL 4.0 SL55 V8 BiTurbo AMG 2dr Automatic Petrol ,Convertible,76,EXEC00022,Customer00627,CHS00457,11/07/2023 00:00,Black,21/05/2025 00:00,2999.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,10300.0,10300.0,0.0,Trade Sale Vehicles,S00713,REG00428,SUP00013,POST00909,05/08/2025 00:00,10200.0,Volkswagen,Golf,Golf 2.0 TDI R-Line 5dr Automatic Diesel ,Hatchback,46,EXEC00020,Customer00946,CHS01084,11/08/2018 00:00,Blue,20/06/2025 00:00,75000.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,77990.0,78690.0,0.0,Margin Scheme Vehicles,S00805,REG01042,SUP00608,POST00220,05/08/2025 00:00,70000.0,Audi,RS6 Avant,RS6 Avant 4.0 TFSI V8 Carbon Black 5dr Automatic Petrol ,Estate,32,EXEC00002,Customer00105,CHS01018,04/03/2022 00:00,Grey,04/07/2025 00:00,28743.0,620.0,80,0.0
Margin Scheme Vehicles,PUR00007,66950.0,66950.0,0.0,Margin Scheme Vehicles,S00854,REG00427,SUP00655,POST00441,05/08/2025 00:00,61000.0,Lotus,Exige Sport 410,Exige Sport 410 3.5 3dr Petrol ,Coupe,25,EXEC00016,Customer00636,CHS00325,01/09/2019 00:00,Orange,11/07/2025 00:00,5167.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00008,21000.0,21000.0,0.0,Trade Sale Vehicles,S00897,REG00377,SUP00169,POST00909,05/08/2025 00:00,20000.0,Audi,A5,A5 2.0 TFSI S line 5dr Automatic Petrol ,Hatchback,18,EXEC00020,Customer00946,CHS00548,06/10/2020 00:00,Blue,18/07/2025 00:00,29524.0,0.0,0,0.0
Margin Scheme Vehicles,,16500.0,16500.0,0.0,Trade Sale Vehicles,S00937,REG00690,SUP00165,POST00909,05/08/2025 00:00,15000.0,Porsche,Cayenne,Cayenne 3.0 TD V6 5dr Automatic Diesel ,SUV,13,EXEC00020,Customer00946,CHS00943,16/05/2016 00:00,White,23/07/2025 00:00,64446.0,0.0,0,0.0
Margin Scheme Vehicles,,10000.0,10000.0,0.0,Trade Sale Vehicles,S00938,REG00066,SUP00802,POST00909,05/08/2025 00:00,9500.0,Audi,A5,A5 2.0 TDI Sport 5dr Automatic Diesel ,Hatchback,12,EXEC00020,Customer00946,CHS00546,24/06/2019 00:00,Blue,24/07/2025 00:00,100016.0,0.0,0,0.0
Margin Scheme Vehicles,,13000.0,13000.0,0.0,Trade Sale Vehicles,S00940,REG00287,SUP00544,POST00909,05/08/2025 00:00,13000.0,Audi,S3,S3 2.0 TFSI 4dr Automatic Petrol ,Saloon,12,EXEC00020,Customer00946,CHS00521,01/03/2017 00:00,Blue,24/07/2025 00:00,91844.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,240000.0,240000.0,0.0,Margin Scheme Vehicles,S00945,REG00873,SUP00019,POST00578,05/08/2025 00:00,230000.0,Porsche,911,911 4.0 992 GT3 RS 2dr Automatic Petrol ,Coupe,12,EXEC00020,Customer00906,CHS00877,29/04/2024 00:00,Grey,24/07/2025 00:00,1376.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,54000.0,54000.0,0.0,Margin Scheme Vehicles,S00706,REG00166,SUP00252,POST00112,06/08/2025 00:00,44000.0,Bentley,Continental,Continental 4.0 V8 GT S 2dr Automatic Petrol ,Coupe,47,EXEC00001,Customer00252,CHS00316,07/03/2017 00:00,Black,20/06/2025 00:00,32446.0,0.0,0,427.39
Margin Scheme Vehicles,,15950.0,15950.0,0.0,Margin Scheme Vehicles,S00773,REG00298,SUP00209,POST00821,06/08/2025 00:00,12500.0,MINI,Hatch,Hatch 2.0 Cooper S Sport 3dr Manual Petrol ,Hatchback,37,EXEC00022,Customer00094,CHS00798,18/04/2019 00:00,Starlight Blue,30/06/2025 00:00,29260.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,55000.0,55000.0,0.0,Trade Sale Vehicles,S00818,REG00887,SUP00423,POST00103,06/08/2025 00:00,51826.66,BMW,M4,M4 3.0 BiTurbo Competition 2dr Automatic Petrol ,Coupe,30,EXEC00022,Customer00133,CHS00681,30/09/2022 00:00,Skyscraper Grey metallic,07/07/2025 00:00,10482.0,0.0,0,0.0
Margin Scheme Vehicles,,85000.0,85000.0,0.0,Margin Scheme Vehicles,S00874,REG01095,SUP00409,POST00779,06/08/2025 00:00,80000.0,Porsche,718 Spyder,718 Spyder 4.0 2dr Automatic Petrol ,Convertible,22,EXEC00008,Customer00126,CHS00826,07/08/2023 00:00,Black,15/07/2025 00:00,7952.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,94490.0,95110.0,0.0,Margin Scheme Vehicles,S00957,REG01144,SUP00868,POST00707,06/08/2025 00:00,80817.07,Land Rover,Range Rover Sport,Range Rover Sport 3.0 P550e Autobiography 5dr Automatic Petrol Plug-in Hybrid ,SUV,9,EXEC00007,Customer00370,CHS00120,31/07/2024 00:00,Black,28/07/2025 00:00,17020.0,620.0,0,0.0
Margin Scheme Vehicles,,28950.0,28950.0,0.0,Margin Scheme Vehicles,S00523,REG00469,SUP00564,POST00022,07/08/2025 00:00,25000.0,Mercedes-Benz,B Class,B Class 2.0 B200d AMG Line 5dr Automatic Diesel ,MPV,76,EXEC00013,Customer00722,CHS00435,24/10/2023 00:00,Grey,23/05/2025 00:00,10906.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,51650.0,51650.0,0.0,Margin Scheme Vehicles,S00849,REG00773,SUP00391,POST00010,07/08/2025 00:00,48010.0,Alpine,A110,A110 1.8 Turbo GT 2dr Automatic Petrol ,Coupe,27,EXEC00017,Customer00298,CHS00376,25/01/2024 00:00,Thunder Grey,11/07/2025 00:00,9090.0,0.0,0,0.0
Margin Scheme Vehicles,,61990.0,61990.0,0.0,Margin Scheme Vehicles,S00850,REG00220,SUP00267,POST00399,07/08/2025 00:00,52860.55,Aston Martin,DB11,DB11 5.2 V12 2dr Automatic Petrol ,Coupe,27,EXEC00005,Customer00351,CHS00331,30/10/2017 00:00,Silver,11/07/2025 00:00,41356.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,32195.0,32195.0,0.0,Margin Scheme Vehicles,S00856,REG00796,SUP00195,POST00290,07/08/2025 00:00,27000.0,Porsche,Boxster,Boxster 3.4 981 S 2dr Automatic Petrol ,Convertible,24,EXEC00001,Customer00330,CHS00828,06/06/2012 00:00,White,14/07/2025 00:00,18190.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,75500.0,75500.0,0.0,Trade Sale Vehicles,S00884,REG00047,SUP00156,POST00141,07/08/2025 00:00,69000.0,Porsche,Cayenne,Cayenne 3.0 V6 E-Hybrid 5dr Automatic Petrol Plug-in Hybrid ,SUV,22,EXEC00007,Customer00069,CHS00980,30/04/2024 00:00,Grey,16/07/2025 00:00,25413.0,0.0,0,0.0
